Toronto Downtown, (31103) Hourly, Fine Particulate Matter (PM2.5) Concentrations,,,,,,,,,,,,,,,,,,,,,,,,
Station,Toronto Downtown (31103),,,,,,,,,,,,,,,,,,,,,,,,,
Address,Bay St./wellesley St. W.,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.662972,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.388111,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation, 105 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Air Intake Height,10 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Fine Particulate Matter (Fine Particulate Matter PM2.5),,,,,,,,,,,,,,,,,,,,,,,,,
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, 9999 for invalid or missing data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
31103,Fine Particulate Matter,28/7/2005,5,5,4,5,6,5,7,8,6,2,3,3,3,5,5,7,7,7,8,8,10,9,9,9
31103,Fine Particulate Matter,29/7/2005,6,5,6,6,6,7,9,13,12,8,13,13,14,12,13,10,9,10,12,11,6,4,1,3
31103,Fine Particulate Matter,30/7/2005,2,4,5,4,4,5,5,5,5,5,4,5,5,4,4,3,5,5,6,5,7,7,6,7
31103,Fine Particulate Matter,31/7/2005,6,7,6,6,5,6,4,4,6,6,6,5,6,6,6,5,10,11,12,16,5,10,9,10
31103,Fine Particulate Matter,1/8/2005,3,6,9,8,10,9,10,13,15,13,16,18,18,17,11,12,15,16,-999,-999,-999,-999,-999,-999
31103,Fine Particulate Matter,1/8/2005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,20,10,11,23,25,24,25,27,24
31103,Fine Particulate Matter,3/8/2005,23,24,25,28,28,28,31,33,33,30,42,45,40,29,32,38,41,44,48,48,45,46,54,55
31103,Fine Particulate Matter,4/8/2005,53,49,48,44,39,37,31,38,45,46,44,38,34,30,33,31,29,30,33,38,33,31,31,22
31103,Fine Particulate Matter,5/8/2005,5,3,3,2,4,4,4,6,4,3,9999,1,3,2,1,2,3,2,3,3,3,2,2,3
31103,Fine Particulate Matter,6/8/2005,4,3,3,3,3,3,3,5,3,2,2,3,4,5,3,3,4,5,5,6,9,6,8,12
31103,Fine Particulate Matter,7/8/2005,10,11,8,10,9,7,7,9,11,9,10,10,8,11,17,19,19,21,21,22,23,20,22,22
31103,Fine Particulate Matter,8/8/2005,17,18,17,18,18,25,28,28,28,31,30,24,22,22,22,23,25,24,22,23,22,24,24,24
31103,Fine Particulate Matter,9/8/2005,24,25,25,25,28,29,30,33,32,28,25,26,28,26,25,25,25,29,29,30,28,25,24,26
31103,Fine Particulate Matter,10/8/2005,31,32,31,31,29,28,30,30,28,28,30,29,33,35,24,24,20,18,19,17,19,19,16,11
31103,Fine Particulate Matter,11/8/2005,7,7,7,9,11,13,13,13,12,7,6,8,8,16,13,11,13,10,17,16,9,5,5,5
31103,Fine Particulate Matter,12/8/2005,3,2,3,4,5,6,6,7,8,9,12,13,14,16,20,24,30,39,42,38,30,21,16,8
31103,Fine Particulate Matter,13/8/2005,7,7,7,8,8,8,9,8,5,4,6,6,7,7,7,7,9,10,10,9,11,10,11,9
31103,Fine Particulate Matter,14/8/2005,5,7,7,6,8,8,7,7,5,5,4,6,5,6,8,8,6,7,6,8,8,8,10,9
31103,Fine Particulate Matter,15/8/2005,0,1,2,3,4,5,6,8,7,7,6,7,9,9,9,10,10,10,10,10,9,4,3,3
31103,Fine Particulate Matter,16/8/2005,1,2,1,2,4,6,9,10,5,3,6,2,4,4,3,2,7,7,15,17,12,7,9,11
31103,Fine Particulate Matter,17/8/2005,11,7,6,6,6,8,8,6,3,5,6,6,7,8,7,7,8,7,7,8,3,1,1,2
31103,Fine Particulate Matter,18/8/2005,3,3,5,5,3,3,3,2,1,1,4,10,14,13,11,5,5,5,4,4,4,3,3,1
31103,Fine Particulate Matter,19/8/2005,1,0,1,1,2,4,5,4,11,18,20,24,27,26,24,9,5,9,13,17,9,5,2,2
31103,Fine Particulate Matter,20/8/2005,0,1,2,2,3,5,4,6,8,15,12,10,12,12,12,14,14,13,15,17,21,18,18,15
31103,Fine Particulate Matter,21/8/2005,17,19,19,16,12,14,15,11,9,10,5,3,4,6,5,4,4,3,2,3,4,4,2,1
31103,Fine Particulate Matter,22/8/2005,1,0,0,0,1,1,2,2,1,2,1,1,3,2,2,3,1,1,9999,9999,4,1,1,1
31103,Fine Particulate Matter,23/8/2005,0,1,1,0,1,3,3,4,4,2,2,2,4,1,2,2,3,4,2,3,3,1,2,2
31103,Fine Particulate Matter,24/8/2005,2,2,2,2,3,4,5,7,6,3,2,2,2,8,6,4,4,4,2,5,6,7,7,10
31103,Fine Particulate Matter,25/8/2005,10,9,10,10,11,10,10,9,10,6,5,4,1,2,1,1,1,2,4,5,7,7,5,6
31103,Fine Particulate Matter,26/8/2005,7,5,6,5,5,6,8,7,5,6,6,4,4,5,5,5,5,4,5,7,7,4,5,5
31103,Fine Particulate Matter,27/8/2005,7,11,17,17,16,29,28,25,21,18,26,21,18,17,17,17,17,16,15,14,12,13,15,17
31103,Fine Particulate Matter,28/8/2005,15,15,7,10,11,9,10,11,8,9,9,10,6,8,13,12,12,9,9,11,10,9,11,12
31103,Fine Particulate Matter,29/8/2005,13,14,17,17,16,17,18,21,18,17,17,20,19,15,16,15,18,21,23,19,16,17,23,18
31103,Fine Particulate Matter,30/8/2005,19,20,19,22,26,26,26,21,14,13,15,19,20,23,24,24,21,16,15,14,18,19,20,20
31103,Fine Particulate Matter,31/8/2005,3,0,1,0,0,1,2,3,3,3,3,5,5,10,16,17,16,18,16,10,7,7,6,4
31103,Fine Particulate Matter,1/9/2005,3,3,3,4,5,4,6,7,7,5,4,3,2,2,2,3,4,6,9,9,6,6,8,8
31103,Fine Particulate Matter,2/9/2005,9,9,8,8,8,6,6,6,6,4,3,2,4,3,3,2,2,1,1,2,1,1,1,1
31103,Fine Particulate Matter,3/9/2005,1,2,1,1,1,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,1,1,1,1
31103,Fine Particulate Matter,4/9/2005,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,0,2,2,2,4,3,6,6,6
31103,Fine Particulate Matter,5/9/2005,6,7,3,3,4,4,4,5,5,3,2,2,2,0,0,2,1,2,2,4,4,5,4,6
31103,Fine Particulate Matter,6/9/2005,6,4,5,5,6,7,7,9,8,7,9,10,15,19,15,14,17,27,28,17,19,18,21,20
31103,Fine Particulate Matter,7/9/2005,22,24,23,25,23,25,28,28,27,24,27,28,25,21,21,23,24,23,23,25,24,24,25,26
31103,Fine Particulate Matter,8/9/2005,25,23,26,24,24,22,11,4,5,5,4,7,5,4,7,7,5,7,8,6,5,4,7,7
31103,Fine Particulate Matter,9/9/2005,5,4,3,3,3,5,5,7,6,5,6,12,7,0,0,3,2,7,2,4,7,10,8,5
31103,Fine Particulate Matter,10/9/2005,5,2,2,1,1,1,2,1,2,1,2,1,0,0,0,0,0,0,1,2,1,5,3,2
31103,Fine Particulate Matter,11/9/2005,3,3,3,4,5,5,5,4,4,4,3,4,2,7,10,9,11,12,12,9,9,9,9,10
31103,Fine Particulate Matter,12/9/2005,9,11,10,11,13,16,20,24,28,32,33,35,39,43,45,49,47,47,47,41,31,30,27,27
31103,Fine Particulate Matter,13/9/2005,28,27,27,29,33,34,36,38,41,43,45,47,46,50,49,45,51,52,47,46,46,46,47,47
31103,Fine Particulate Matter,14/9/2005,48,48,48,47,45,44,47,49,50,48,49,47,48,46,47,25,9,5,8,9,11,17,20,4
31103,Fine Particulate Matter,15/9/2005,0,0,0,0,0,2,3,4,3,2,0,2,1,0,7,5,3,4,7,5,4,3,1,2
31103,Fine Particulate Matter,16/9/2005,2,2,2,3,4,4,4,4,7,5,7,4,3,5,5,6,6,4,5,5,5,3,3,2
31103,Fine Particulate Matter,17/9/2005,4,4,3,2,3,3,3,6,4,6,6,5,4,3,3,6,8,9,5,4,2,1,3,2
31103,Fine Particulate Matter,18/9/2005,2,2,3,3,3,4,4,4,5,2,3,5,3,2,3,3,5,5,0,4,4,7,5,4
31103,Fine Particulate Matter,19/9/2005,5,4,4,7,9,8,14,14,19,17,19,21,17,20,20,13,11,13,18,18,15,14,15,20
31103,Fine Particulate Matter,20/9/2005,24,24,26,24,22,5,4,2,2,1,1,1,1,0,0,1,0,0,1,1,2,2,4,4
31103,Fine Particulate Matter,21/9/2005,4,2,2,2,3,4,6,8,6,6,7,9999,9999,9999,9999,9999,9999,15,16,14,12,10,8,9
31103,Fine Particulate Matter,22/9/2005,11,10,10,13,14,16,17,15,17,17,21,26,29,30,32,35,36,34,34,23,15,15,13,8
31103,Fine Particulate Matter,23/9/2005,8,8,11,1,4,3,4,6,7,5,4,3,3,2,3,3,3,3,2,6,4,3,2,1
31103,Fine Particulate Matter,24/9/2005,3,1,0,0,1,2,2,2,0,0,2,0,0,0,0,0,0,1,2,3,3,1,2,4
31103,Fine Particulate Matter,25/9/2005,5,8,10,10,11,13,14,15,16,19,20,20,29,33,36,38,42,40,41,39,37,25,25,26
31103,Fine Particulate Matter,26/9/2005,25,21,17,12,13,13,16,19,10,0,1,3,6,5,3,2,3,3,3,3,3,3,4,4
31103,Fine Particulate Matter,27/9/2005,4,1,2,2,2,3,6,8,10,5,2,5,3,2,2,3,6,4,4,5,5,7,5,5
31103,Fine Particulate Matter,28/9/2005,5,5,5,6,6,6,8,11,6,2,3,3,4,6,12,19,21,21,19,16,19,16,15,11
31103,Fine Particulate Matter,29/9/2005,10,9,13,15,4,5,4,3,3,3,1,1,2,3,1,2,3,3,2,3,1,2,3,3
31103,Fine Particulate Matter,30/9/2005,3,5,5,4,3,4,5,6,8,7,7,3,8,2,2,5,7,6,7,7,8,8,8,8
31103,Fine Particulate Matter,1/10/2005,8,8,9,9,12,11,11,14,8,13,17,14,11,11,11,12,10,11,13,15,17,20,22,23
31103,Fine Particulate Matter,2/10/2005,25,27,29,28,26,26,28,30,33,30,28,29,29,30,25,22,24,24,26,27,30,30,29,29
31103,Fine Particulate Matter,3/10/2005,32,35,38,39,34,28,31,34,42,34,30,38,42,42,45,47,46,48,53,53,46,41,43,42
31103,Fine Particulate Matter,4/10/2005,45,47,47,50,51,53,56,49,49,45,38,31,29,32,36,42,46,45,40,41,39,40,40,40
31103,Fine Particulate Matter,5/10/2005,41,41,46,55,40,47,62,65,55,14,9,9,11,14,20,24,26,23,21,23,27,31,36,32
31103,Fine Particulate Matter,6/10/2005,31,30,25,32,32,28,25,23,15,4,3,3,3,5,8,10,12,10,12,13,15,17,12,3
31103,Fine Particulate Matter,7/10/2005,1,0,0,0,0,0,0,2,3,4,3,2,2,0,1,2,2,3,2,2,2,0,0,0
31103,Fine Particulate Matter,8/10/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,0,0
31103,Fine Particulate Matter,9/10/2005,0,0,0,0,0,0,0,1,1,0,1,2,1,2,3,3,2,2,3,3,4,4,1,2
31103,Fine Particulate Matter,10/10/2005,2,2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,2,4,3,2,3,2,0,0
31103,Fine Particulate Matter,11/10/2005,0,1,0,0,0,1,1,3,3,2,2,2,1,2,2,2,2,1,3,2,2,1,0,0
31103,Fine Particulate Matter,12/10/2005,0,1,1,2,4,4,5,6,6,4,5,3,3,3,3,3,2,0,0,0,0,0,0,0
31103,Fine Particulate Matter,13/10/2005,0,1,0,0,1,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,1,1,1,0
31103,Fine Particulate Matter,14/10/2005,0,4,5,4,5,6,8,11,14,12,13,14,8,13,13,13,14,11,10,9,7,8,9,17
31103,Fine Particulate Matter,15/10/2005,19,16,15,14,18,21,20,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
31103,Fine Particulate Matter,16/10/2005,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31103,Fine Particulate Matter,17/10/2005,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,3,2,0,2,4,7,2,1,2
31103,Fine Particulate Matter,18/10/2005,3,5,7,10,9,9,10,6,3,4,3,1,3,2,2,3,3,3,4,4,5,6,5,6
31103,Fine Particulate Matter,19/10/2005,7,8,6,5,9,6,6,6,5,2,4,7,5,4,3,2,3,2,1,1,2,2,2,3
31103,Fine Particulate Matter,20/10/2005,3,1,3,5,4,9,5,8,11,7,6,1,1,1,2,5,2,2,6,5,7,5,5,4
31103,Fine Particulate Matter,21/10/2005,2,1,1,2,3,4,5,4,7,1,0,0,0,0,0,2,0,2,3,3,3,4,4,3
31103,Fine Particulate Matter,22/10/2005,3,2,1,0,3,3,3,1,3,3,3,4,1,1,1,3,4,4,2,0,1,1,0,0
31103,Fine Particulate Matter,23/10/2005,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
31103,Fine Particulate Matter,23/10/2005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,3,3,3,3,2,2,1,1,1
31103,Fine Particulate Matter,25/10/2005,2,0,1,0,1,2,2,2,2,1,9999,0,1,0,0,1,1,0,1,0,1,0,0,0
31103,Fine Particulate Matter,26/10/2005,0,2,0,0,2,2,3,3,4,3,2,0,1,0,2,3,3,4,4,3,3,3,1,1
31103,Fine Particulate Matter,27/10/2005,0,2,3,3,3,3,6,7,8,10,7,2,2,5,3,3,4,3,3,3,4,4,5,5
31103,Fine Particulate Matter,28/10/2005,3,3,3,4,6,5,5,7,8,5,2,0,0,0,0,1,1,2,1,3,4,10,10,10
31103,Fine Particulate Matter,29/10/2005,11,9,8,7,8,7,6,8,8,6,3,3,4,5,2,3,3,7,10,11,15,14,12,13
31103,Fine Particulate Matter,30/10/2005,13,-999,-999,14,15,15,16,16,16,16,16,17,14,11,9,3,4,7,7,9,10,12,12,13
31103,Fine Particulate Matter,31/10/2005,14,15,13,12,12,12,13,14,13,13,17,16,17,19,22,22,22,23,21,23,24,24,25,21
31103,Fine Particulate Matter,1/11/2005,23,25,23,21,15,14,19,23,17,0,0,9999,2,6,6,6,4,8,5,2,2,4,4,2
31103,Fine Particulate Matter,2/11/2005,3,3,2,2,1,3,2,4,4,7,6,1,3,6,6,5,4,8,10,7,9,10,9,7
31103,Fine Particulate Matter,3/11/2005,13,15,14,8,8,9,7,4,4,7,8,7,7,9,8,8,13,17,18,13,5,4,7,7
31103,Fine Particulate Matter,4/11/2005,7,5,4,5,5,7,7,5,5,5,6,7,13,14,15,15,15,16,16,18,17,17,17,18
31103,Fine Particulate Matter,5/11/2005,19,20,19,18,18,19,19,19,19,20,17,15,15,17,18,19,22,19,19,23,24,20,15,14
31103,Fine Particulate Matter,6/11/2005,13,5,5,4,9,9,10,11,14,12,8,7,6,4,1,1,0,0,2,1,2,2,2,0
31103,Fine Particulate Matter,7/11/2005,1,1,1,0,3,2,3,3,4,3,1,2,1,2,3,5,9,8,10,10,10,9,8,8
31103,Fine Particulate Matter,8/11/2005,10,11,13,12,13,10,6,6,2,2,2,4,4,3,4,6,7,8,7,5,7,5,2,3
31103,Fine Particulate Matter,9/11/2005,4,2,0,0,0,1,1,2,4,3,5,6,4,3,6,12,14,14,2,4,1,3,3,2
31103,Fine Particulate Matter,10/11/2005,2,2,0,0,1,2,0,0,2,2,1,1,0,2,2,3,3,6,2,3,5,0,1,2
31103,Fine Particulate Matter,11/11/2005,1,1,0,2,3,3,2,4,7,5,5,13,2,5,6,7,6,9,11,14,12,13,14,12
31103,Fine Particulate Matter,12/11/2005,13,15,17,14,13,13,12,11,8,8,5,5,7,7,9,10,10,12,12,14,12,9,8,8
31103,Fine Particulate Matter,13/11/2005,9,8,11,7,4,3,7,12,13,12,14,14,16,16,15,16,16,16,17,19,11,2,5,1
31103,Fine Particulate Matter,14/11/2005,0,3,3,3,4,3,3,4,3,3,2,0,1,4,3,1,2,6,3,3,3,4,1,2
31103,Fine Particulate Matter,15/11/2005,0,0,1,0,0,2,2,3,3,2,2,2,0,0,0,0,1,1,0,0,0,1,4,5
31103,Fine Particulate Matter,16/11/2005,6,8,9,5,5,9,3,6,5,0,1,9999,0,2,4,6,6,5,7,6,7,6,5,6
31103,Fine Particulate Matter,17/11/2005,5,4,4,3,4,4,4,4,4,4,3,3,2,4,2,2,3,2,2,3,3,4,4,3
31103,Fine Particulate Matter,18/11/2005,3,2,2,2,2,2,3,5,4,2,2,2,3,4,5,7,9,8,8,8,10,8,8,9
31103,Fine Particulate Matter,19/11/2005,10,10,9,8,7,7,6,6,6,4,6,4,6,4,4,4,5,5,6,7,8,10,11,11
31103,Fine Particulate Matter,20/11/2005,12,12,10,10,8,9,10,11,11,12,12,12,10,10,12,12,13,10,10,10,10,12,12,12
31103,Fine Particulate Matter,21/11/2005,11,11,13,12,14,15,17,16,16,14,12,8,7,9,8,10,10,10,12,11,12,11,10,9
31103,Fine Particulate Matter,22/11/2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,1,1,1,1,1
31103,Fine Particulate Matter,23/11/2005,2,1,0,1,0,1,1,2,3,4,3,4,1,1,1,3,1,2,2,2,1,3,2,1
31103,Fine Particulate Matter,24/11/2005,3,3,3,2,2,4,0,2,1,3,4,3,2,4,2,3,3,4,3,1,1,1,5,3
31103,Fine Particulate Matter,25/11/2005,3,4,4,4,5,5,7,10,10,9,5,4,3,4,4,4,4,5,5,6,8,7,7,7
31103,Fine Particulate Matter,26/11/2005,7,6,5,4,0,1,3,2,4,5,5,4,5,6,6,7,9,12,13,12,12,15,18,16
31103,Fine Particulate Matter,27/11/2005,14,13,12,10,8,8,7,7,8,8,7,6,7,8,10,10,10,12,11,16,13,14,12,12
31103,Fine Particulate Matter,28/11/2005,12,12,12,12,13,12,13,12,11,11,8,8,9,9,7,8,7,7,6,5,6,6,6,7
31103,Fine Particulate Matter,29/11/2005,5,4,3,5,3,3,4,4,5,3,2,2,6,1,3,6,4,7,7,8,9,7,5,6
31103,Fine Particulate Matter,30/11/2005,5,7,7,6,7,7,8,8,9,7,4,2,2,2,4,5,5,8,6,6,6,5,5,8
31103,Fine Particulate Matter,1/12/2005,7,8,7,6,6,6,6,6,8,9,9,7,4,3,2,1,7,7,8,7,10,15,11,9
31103,Fine Particulate Matter,2/12/2005,8,5,7,6,4,6,5,5,6,2,0,0,0,1,1,2,1,2,1,2,3,3,3,1
31103,Fine Particulate Matter,3/12/2005,1,2,2,1,1,1,1,2,1,1,2,0,1,3,0,0,2,3,5,4,5,4,3,4
31103,Fine Particulate Matter,4/12/2005,3,3,2,1,0,2,4,3,5,5,3,3,2,3,3,3,4,4,3,4,4,4,3,5
31103,Fine Particulate Matter,5/12/2005,3,1,2,1,2,3,2,3,4,3,3,1,2,4,5,6,7,7,7,8,9,9,10,12
31103,Fine Particulate Matter,6/12/2005,11,11,10,11,10,11,8,8,9,10,6,3,4,5,4,5,5,5,5,6,6,5,4,5
31103,Fine Particulate Matter,7/12/2005,4,4,4,4,3,3,3,5,6,6,5,2,2,3,3,3,4,3,6,7,7,5,6,5
31103,Fine Particulate Matter,8/12/2005,3,5,6,6,8,6,3,5,7,7,7,9999,9999,9999,9999,4,3,4,7,5,5,2,1,2
31103,Fine Particulate Matter,9/12/2005,0,3,4,2,3,4,6,6,5,6,6,6,5,5,7,7,3,5,7,7,8,8,8,9
31103,Fine Particulate Matter,10/12/2005,11,9,10,9,7,7,8,7,8,8,7,6,7,6,9,7,8,7,11,13,13,13,12,13
31103,Fine Particulate Matter,11/12/2005,11,12,10,10,12,13,13,13,13,14,13,13,12,12,13,13,11,5,2,0,0,0,1,0
31103,Fine Particulate Matter,12/12/2005,1,2,1,0,2,2,2,2,4,4,3,2,1,3,3,4,5,7,5,4,6,6,4,5
31103,Fine Particulate Matter,13/12/2005,4,4,4,4,5,6,5,5,8,8,10,9,7,8,7,4,4,6,6,6,7,8,8,7
31103,Fine Particulate Matter,14/12/2005,8,6,5,3,3,4,4,5,4,2,0,0,0,0,1,0,0,0,0,0,3,3,1,3
31103,Fine Particulate Matter,15/12/2005,0,3,3,3,3,4,5,5,7,6,7,6,6,10,8,8,6,5,6,5,5,2,3,3
31103,Fine Particulate Matter,16/12/2005,3,3,4,4,4,6,9,9,8,8,6,4,3,6,4,6,8,8,10,9,9,9,7,7
31103,Fine Particulate Matter,17/12/2005,6,7,7,6,7,9,9,8,9,9,8,7,7,7,9,10,10,9,7,7,7,9,9,6
31103,Fine Particulate Matter,18/12/2005,9,11,11,12,13,12,10,11,10,9,9,7,9,9,10,10,10,10,10,12,13,10,0,2
31103,Fine Particulate Matter,19/12/2005,1,2,2,0,2,2,2,3,4,5,3,2,2,2,3,4,4,4,6,10,11,8,7,8
31103,Fine Particulate Matter,20/12/2005,8,9,7,8,9,9,10,11,10,9,9,8,5,7,9,10,2,3,4,5,5,4,6,4
31103,Fine Particulate Matter,21/12/2005,5,9,8,7,8,11,9,5,9,7,10,8,10,10,14,17,19,19,17,17,14,13,13,11
31103,Fine Particulate Matter,22/12/2005,8,6,6,4,2,1,0,7,10,12,11,10,9,6,11,14,13,12,12,11,11,12,14,14
31103,Fine Particulate Matter,23/12/2005,16,17,18,17,17,18,18,18,20,19,17,14,13,14,12,13,12,15,18,20,20,21,22,22
31103,Fine Particulate Matter,24/12/2005,23,23,23,22,21,21,21,21,22,20,20,20,20,21,15,19,19,19,22,26,22,23,25,24
31103,Fine Particulate Matter,25/12/2005,23,25,24,21,19,19,19,20,19,19,18,14,11,11,15,13,12,10,12,12,9,10,6,0
31103,Fine Particulate Matter,26/12/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,1
31103,Fine Particulate Matter,27/12/2005,1,1,1,1,2,1,2,3,4,6,3,3,3,4,6,6,8,9,10,8,7,7,7,7
31103,Fine Particulate Matter,28/12/2005,8,5,6,6,8,8,8,8,9,9,9,7,6,8,8,8,8,8,8,9,8,8,8,7
31103,Fine Particulate Matter,29/12/2005,8,10,10,11,11,7,5,2,4,5,3,1,6,8,7,6,6,5,4,4,4,3,2,2
31103,Fine Particulate Matter,30/12/2005,1,1,1,1,1,3,1,2,3,1,1,1,1,2,2,2,3,2,5,4,3,6,7,5
31103,Fine Particulate Matter,31/12/2005,2,1,0,1,1,1,0,0,3,3,2,3,4,4,5,5,6,7,7,8,10,10,10,11
31103,Fine Particulate Matter,1/1/2006,11,11,11,10,9,9,9,10,11,13,15,18,16,15,20,16,17,19,21,20,23,24,27,27
31103,Fine Particulate Matter,2/1/2006,26,25,23,19,12,9,8,10,9,9,10,8,6,5,4,5,4,5,4,6,6,8,7,7
31103,Fine Particulate Matter,3/1/2006,6,7,6,6,5,6,7,7,9,8,7,8,8,9,9,7,7,6,6,9,9,10,9,8
31103,Fine Particulate Matter,4/1/2006,6,6,7,7,7,8,6,5,5,0,1,1,2,4,5,9,8,8,9,5,3,6,5,5
31103,Fine Particulate Matter,5/1/2006,5,3,2,0,0,0,0,2,1,2,4,5,5,4,2,2,3,3,1,1,0,0,0,0
31103,Fine Particulate Matter,6/1/2006,0,1,0,0,0,0,0,0,2,1,1,1,0,1,2,2,3,1,1,2,2,3,1,1
31103,Fine Particulate Matter,7/1/2006,2,2,1,0,1,4,6,6,5,4,4,3,3,5,5,6,6,6,9,7,8,8,9,10
31103,Fine Particulate Matter,8/1/2006,11,11,11,11,11,8,6,5,5,6,7,6,3,2,4,3,2,3,2,0,0,2,3,3
31103,Fine Particulate Matter,9/1/2006,4,5,6,7,7,8,10,11,14,14,12,8,8,6,7,4,6,6,5,8,8,10,8,6
31103,Fine Particulate Matter,10/1/2006,6,6,5,2,0,0,1,0,1,2,1,1,1,4,3,4,3,5,4,6,7,6,3,3
31103,Fine Particulate Matter,11/1/2006,5,5,4,6,7,9,7,7,10,12,15,15,17,19,24,23,18,16,13,4,2,0,0,0
31103,Fine Particulate Matter,12/1/2006,2,3,5,6,5,6,7,8,8,7,7,6,5,4,6,6,6,6,6,6,7,9,5,7
31103,Fine Particulate Matter,13/1/2006,4,3,2,2,2,3,4,4,8,9,8,8,9,12,12,10,11,10,13,14,18,10,7,5
31103,Fine Particulate Matter,14/1/2006,5,2,5,0,0,0,0,0,0,1,1,0,0,1,1,2,3,3,2,1,0,2,1,0
31103,Fine Particulate Matter,15/1/2006,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,1,1,1,1
31103,Fine Particulate Matter,16/1/2006,0,0,0,0,0,0,0,2,3,5,5,4,3,2,0,1,1,1,2,1,2,1,2,3
31103,Fine Particulate Matter,17/1/2006,1,0,0,0,0,0,1,0,0,1,1,1,2,3,5,5,5,6,7,8,8,9,6,8
31103,Fine Particulate Matter,18/1/2006,5,3,4,3,1,4,4,5,4,3,3,3,2,4,5,7,5,6,7,8,4,3,4,5
31103,Fine Particulate Matter,19/1/2006,7,7,7,7,8,8,9,10,11,8,10,9,5,5,4,5,5,8,8,6,6,5,5,7
31103,Fine Particulate Matter,20/1/2006,7,9,4,5,5,5,4,4,5,7,5,6,9,11,13,17,16,15,11,11,9,9,9,6
31103,Fine Particulate Matter,21/1/2006,3,2,1,0,0,0,0,0,5,7,5,5,3,3,2,2,4,4,3,4,6,8,7,5
31103,Fine Particulate Matter,22/1/2006,5,5,7,5,3,6,5,8,9,10,5,0,0,2,3,1,2,3,5,5,4,4,3,4
31103,Fine Particulate Matter,23/1/2006,4,5,3,4,4,6,6,7,10,10,12,2,4,4,7,8,7,10,10,10,8,7,6,8
31103,Fine Particulate Matter,24/1/2006,9,11,14,11,11,11,8,5,1,0,0,0,1,9,7,6,4,6,9,9,7,7,6,3
31103,Fine Particulate Matter,25/1/2006,0,0,0,0,0,1,2,5,5,5,1,1,2,2,2,4,3,3,3,3,2,1,1,1
31103,Fine Particulate Matter,26/1/2006,1,1,2,1,1,2,2,4,4,4,3,2,3,3,3,2,4,10,6,5,6,7,9,9
31103,Fine Particulate Matter,27/1/2006,8,11,11,8,7,7,8,9,9,9,8,6,5,6,8,8,8,9,6,10,9,8,8,8
31103,Fine Particulate Matter,28/1/2006,6,6,8,7,8,9,10,10,12,12,9,9,8,11,9,11,10,12,12,16,12,13,14,15
31103,Fine Particulate Matter,29/1/2006,14,14,14,11,10,7,11,9,10,9,7,5,4,5,3,3,5,8,11,17,20,8,5,3
31103,Fine Particulate Matter,30/1/2006,4,4,4,3,3,4,4,5,6,6,7,6,8,7,6,6,9,8,9,9,8,9,9,8
31103,Fine Particulate Matter,31/1/2006,8,9,8,7,1,0,0,0,0,1,1,1,0,1,3,4,3,1,0,1,2,2,3,3
31103,Fine Particulate Matter,1/2/2006,1,0,3,3,3,6,6,6,6,8,3,3,5,4,7,7,9,9,9,9,8,8,8,9
31103,Fine Particulate Matter,2/2/2006,8,10,11,12,12,15,17,19,22,23,17,7,11,11,8,11,9,13,14,14,11,11,11,12
31103,Fine Particulate Matter,3/2/2006,10,10,10,9,9,11,12,14,17,19,9,8,3,1,3,4,4,4,5,9,12,13,14,15
31103,Fine Particulate Matter,4/2/2006,13,14,16,8,6,8,6,6,6,6,6,4,5,4,4,0,1,2,5,3,2,1,0,0
31103,Fine Particulate Matter,5/2/2006,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,4,3,1,2
31103,Fine Particulate Matter,6/2/2006,0,0,1,1,1,0,0,1,2,3,3,1,2,2,4,3,4,7,3,3,2,1,1,2
