[28, 0.05962352941176471, 56, 13, 63, 34, 114, 9, 4, 23]	21.47480651086935
[20, 0.02235294117647059, 69, 9, 73, 52, 90, 5, 4, 49]	21.37377241563797
[47, 0.008764705882352942, 28, 24, 20, 40, 40, 5, 1, 13]	20.587981723179325
[29, 0.0604, 36, 2, 108, 87, 89, 10, 2, 11]	21.380313053985553
[17, 0.05535294117647059, 34, 9, 11, 27, 70, 14, 4, 37]	21.303035818217165
[2, 0.044094117647058825, 13, 27, 100, 81, 128, 14, 1, 31]	21.376715671324728
[7, 0.06467058823529412, 63, 13, 69, 35, 102, 11, 2, 49]	21.67708317010136
[15, 0.005270588235294118, 14, 11, 29, 16, 49, 9, 3, 23]	21.20869052383357
[59, 0.009541176470588237, 15, 30, 115, 104, 108, 4, 3, 14]	21.444641971588133
[46, 0.0743764705882353, 30, 10, 123, 10, 117, 8, 3, 18]	21.643706058143476
[38, 0.04642352941176471, 11, 30, 123, 67, 121, 8, 2, 24]	21.394624319040414
[59, 0.09650588235294118, 57, 22, 60, 56, 79, 7, 3, 49]	21.736828164493335
[38, 0.07670588235294118, 31, 23, 91, 115, 62, 11, 1, 46]	21.34468731916312
[51, 0.035164705882352945, 19, 5, 102, 18, 85, 3, 3, 31]	21.593624654442372
[4, 0.049529411764705884, 39, 9, 96, 106, 13, 13, 1, 22]	21.59111602677107
[37, 0.049529411764705884, 10, 19, 55, 120, 61, 7, 2, 20]	21.255139121237924
[36, 0.039047058823529414, 64, 27, 95, 19, 107, 4, 4, 45]	21.313436197719987
[7, 0.04487058823529412, 57, 27, 84, 97, 73, 2, 4, 31]	21.75078200022918
[25, 0.08602352941176471, 16, 18, 61, 21, 24, 3, 2, 35]	21.471884738206864
[48, 0.09650588235294118, 63, 1, 105, 118, 109, 2, 4, 31]	21.77948254630679
[8, 0.01691764705882353, 58, 21, 108, 20, 114, 13, 1, 29]	20.663122067642213
[38, 0.0017764705882352943, 14, 4, 59, 71, 6, 3, 3, 48]	21.846115151250903
[31, 0.09495294117647059, 58, 27, 45, 109, 76, 10, 3, 21]	21.756481058803605
[19, 0.05962352941176471, 46, 20, 104, 20, 58, 11, 4, 23]	21.51739805948102
[36, 0.0685529411764706, 30, 25, 26, 30, 7, 10, 4, 37]	21.445336775814027
[27, 0.06467058823529412, 47, 22, 64, 115, 49, 12, 1, 33]	20.016711511919574
[19, 0.04991764705882353, 53, 14, 24, 74, 86, 11, 4, 28]	21.41158724373037
[38, 0.04642352941176471, 58, 21, 108, 20, 121, 8, 2, 24]	19.86985013656544
[8, 0.01691764705882353, 11, 30, 123, 67, 114, 13, 1, 29]	20.35476602830887
[27, 0.06467058823529412, 47, 22, 64, 115, 49, 12, 1, 33]	20.016711511919574
[27, 0.06467058823529412, 47, 22, 64, 115, 49, 12, 1, 33]	20.016711511919574
[27, 0.06467058823529412, 47, 22, 64, 115, 49, 12, 1, 33]	20.016711511919574
[27, 0.06467058823529412, 47, 22, 64, 115, 49, 12, 1, 33]	20.016711511919574
[7, 0.05147058823529412, 58, 7, 9, 32, 24, 8, 3, 31]	21.726168096503176
[38, 0.04642352941176471, 10, 19, 57, 67, 121, 8, 2, 24]	21.598526190627705
[37, 0.049529411764705884, 11, 30, 121, 120, 61, 7, 2, 20]	21.36171328144915
[36, 0.039047058823529414, 67, 11, 29, 16, 49, 4, 4, 45]	21.72914646319348
[15, 0.005270588235294118, 11, 27, 95, 19, 107, 9, 3, 23]	21.408313211834358
[8, 0.01691764705882353, 58, 21, 108, 20, 114, 13, 1, 29]	20.663122067642213
[8, 0.01691764705882353, 58, 21, 108, 20, 114, 13, 1, 29]	20.663122067642213
[27, 0.06467058823529412, 47, 22, 64, 115, 49, 12, 1, 33]	20.016711511919574
[8, 0.01691764705882353, 11, 30, 123, 67, 114, 13, 1, 29]	20.35476602830887
[27, 0.06661176470588236, 65, 4, 64, 37, 60, 13, 2, 24]	21.03194813254059
[26, 0.09495294117647059, 37, 19, 65, 103, 102, 9, 4, 37]	21.82325244535224
[38, 0.04358588235294118, 36, 25, 98, 41, 32, 9, 1, 37]	19.669774929682415
[38, 0.04358588235294118, 100, 25, 98, 41, 32, 9, 1, 37]	15.671487145351641
